"16283";"mgfflogger::cleanup";"Free resources.";"147";"mgfflogger__define.html#mgfflogger::cleanup";"0"
"16281";"mgffh5group::init";"Create a group object.";"147";"mgffh5group__define.html#mgffh5group::init";"123"
"16282";"mgffh5group__define";"Define instance variables and class inheritance.";"147";"mgffh5group__define.html#mgffh5group__define";"37"
"16280";"mgffh5group::getProperty";"Get properties";"147";"mgffh5group__define.html#mgffh5group::getProperty";"0"
"16279";"mgffh5group::cleanup";"Free resources.";"147";"mgffh5group__define.html#mgffh5group::cleanup";"0"
"16278";"mgffh5group::_overloadHelp";"Output for HELP for group.";"147";"mgffh5group__define.html#mgffh5group::_overloadHelp";"0"
"16277";"mgffh5file__define";"Define instance variables and class inheritance.";"147";"mgffh5file__define.html#mgffh5file__define";"92"
"16276";"mgffh5file::init";"Creates HDF 5 object.";"147";"mgffh5file__define.html#mgffh5file::init";"46"
"16275";"mgffh5file::getProperty";"Get properties";"147";"mgffh5file__define.html#mgffh5file::getProperty";"0"
"16274";"mgffh5file::dump";"Dumps the contents of the file.";"147";"mgffh5file__define.html#mgffh5file::dump";"0"
"16273";"mgffh5file::cleanup";"Free resources of the HDF 5 file, including its children.";"147";"mgffh5file__define.html#mgffh5file::cleanup";"0"
"16272";"mgffh5file::browse";"Start the HDF 5 browser on the file.";"147";"mgffh5file__define.html#mgffh5file::browse";"0"
"16271";"mgffh5dataset__define";"Define instance variables and class inheritance.";"147";"mgffh5dataset__define.html#mgffh5dataset__define";"227"
"16270";"mgffh5dataset::readAttribute";"Get value of attribute.";"147";"mgffh5dataset__define.html#mgffh5dataset::readAttribute";"0"
"16269";"mgffh5dataset::init";"Create an HDF5 dataset.";"147";"mgffh5dataset__define.html#mgffh5dataset::init";"0"
"16268";"mgffh5dataset::getProperty";"Get properties";"147";"mgffh5dataset__define.html#mgffh5dataset::getProperty";"0"
"16267";"mgffh5dataset::cleanup";"Free resources.";"147";"mgffh5dataset__define.html#mgffh5dataset::cleanup";"0"
"16266";"mgffh5dataset::_overloadSize";"Operator overloading method for returning information from SIZE.";"147";"mgffh5dataset__define.html#mgffh5dataset::_overloadSize";"0"
"16265";"mgffh5dataset::_overloadPrint";"Overload method for PRINT routine output.";"147";"mgffh5dataset__define.html#mgffh5dataset::_overloadPrint";"0"
"16264";"mgffh5dataset::_overloadHelp";"Overload method for HELP routine output.";"147";"mgffh5dataset__define.html#mgffh5dataset::_overloadHelp";"0"
"16263";"mgffh5dataset::_overloadBracketsRightSide";"Operator overloading methods for retrieving subsets of the dataset.";"147";"mgffh5dataset__define.html#mgffh5dataset::_overloadBracketsRightSide";"0"
"16262";"mgffh5dataset::_convertbounds";"Helper method to convert information about a dimension's range into a three element vector: [start, stop, stride].";"147";"mgffh5dataset__define.html#mgffh5dataset::_convertbounds";"0"
"16261";"mgffh5dataset::_computeslab";"Convert the parameters needed by H5S_SELECT_HYPERSLAB.";"147";"mgffh5dataset__define.html#mgffh5dataset::_computeslab";"0"
"16260";"mgffh5base__define";"Define instance variables and class inheritance.";"147";"mgffh5base__define.html#mgffh5base__define";"244"
"16259";"mgffh5base::init";"Creates HDF 5 object.";"147";"mgffh5base__define.html#mgffh5base::init";"0"
"16258";"mgffh5base::getProperty";"Get properties.";"147";"mgffh5base__define.html#mgffh5base::getProperty";"0"
"16257";"mgffh5base::_overloadHelp";"HELP overload common routine.";"147";"mgffh5base__define.html#mgffh5base::_overloadHelp";"0"
"16256";"mgfffilename__define";"Define instance variables.";"147";"mgfffilename__define.html#mgfffilename__define";"88"
"16255";"mgfffilename::toString";"Returns the filename as a string.";"147";"mgfffilename__define.html#mgfffilename::toString";"33"
"16254";"mgfffilename::setProperty";"Set properties.";"147";"mgfffilename__define.html#mgfffilename::setProperty";"0"
"16253";"mgfffilename::init";"Create a filename object.";"147";"mgfffilename__define.html#mgfffilename::init";"0"
"16252";"mgfffilename::getProperty";"Get properties.";"147";"mgfffilename__define.html#mgfffilename::getProperty";"0"
"16251";"mgfffilename::compose";"Create a filename by specifying its parts.";"147";"mgfffilename__define.html#mgfffilename::compose";"0"
"16250";"mgfffilename::cleanup";"Free resources.";"147";"mgfffilename__define.html#mgfffilename::cleanup";"0"
"16249";"mgfffile__define";"Define instance variables.";"147";"mgfffile__define.html#mgfffile__define";"178"
"16248";"mgfffile::readu";"Read binary data from the file.";"147";"mgfffile__define.html#mgfffile::readu";"0"
"16247";"mgfffile::readf";"Read the file into a string array, or a single string if SINGLE is set.";"147";"mgfffile__define.html#mgfffile::readf";"0"
"16246";"mgfffile::init";"Create a file object.";"147";"mgfffile__define.html#mgfffile::init";"0"
"16245";"mgfffile::getProperty";"Get properties.";"147";"mgfffile__define.html#mgfffile::getProperty";"0"
"16244";"mgfffile::_overloadBracketsRightSide";"Read portions of a file using bracket notation in IDL 8.0.";"147";"mgfffile__define.html#mgfffile::_overloadBracketsRightSide";"0"
"16243";"mgffbinaryfile__define";"Define instance variables.";"147";"mgffbinaryfile__define.html#mgffbinaryfile__define";"217"
"16242";"mgffbinaryfile::setProperty";"Set properties.";"147";"mgffbinaryfile__define.html#mgffbinaryfile::setProperty";"0"
"16241";"mgffbinaryfile::read";"Read data from binary file.";"147";"mgffbinaryfile__define.html#mgffbinaryfile::read";"0"
"16240";"mgffbinaryfile::init";"Create binary file object.";"147";"mgffbinaryfile__define.html#mgffbinaryfile::init";"0"
"16239";"mgffbinaryfile::getProperty";"Get properties.";"147";"mgffbinaryfile__define.html#mgffbinaryfile::getProperty";"0"
"16238";"mgffbinaryfile::cleanup";"Free resources.";"147";"mgffbinaryfile__define.html#mgffbinaryfile::cleanup";"0"
"16237";"mgffbinaryfile::_overloadHelp";"Returns a string describing the binary file object.";"147";"mgffbinaryfile__define.html#mgffbinaryfile::_overloadHelp";"0"
"12317";"Enabling and Disabling System Routines";;"135";"EnableDisableSysRoutines.html";"5750"
"8372";"FORCE_NEWTON";"Calculates the gravitational force from a particle distribution at a list of positions.";"149";"force_newton.html";"327"
"8373";"INERTIATENS";"Calculates the 2nd moment tensor (sometimes incorrectly referred to as the moment of inertia tensor) of a mass distribution specified by a list of particle positions.";"149";"inertiatens.html";"497"
"8374";"JBIMATCH";;"149";"jbimatch.html";"363"
"8375";"MATCH_ND";"For each arbitrarily-dimensioned point in one vector, determines the closest point in a second vector. Method is to take the list returned by MATCHALL_ND and narrow it down to the closest match.";"149";"match_nd.html";"274"
"8376";"MATCH_SPH";"For each angular point in one vector, determines the closest angular match from another vector. Method is to take the list returned by MATCHALL_SPH and narrow it down to the closest match.";"149";"match_sph.html";"539"
"8377";"MATCHALL_2D";"Determines which of a set of 2D coordinates are within a given distance from each of a vector of points. Based on JD's MATCH_2D and my MATCHALL_SPH.";"149";"matchall_2d.html";"889"
"8378";"MATCHALL_ND";"Determines which of a set of coordinates of arbitratry dimension are a given distance from each of a vector of points. Based on JD's MATCH_2D and my MATCHALL_SPH.";"149";"matchall_nd.html";"330"
"8379";"MATCHALL_SPH";"Determines which of a set of angular coordinates on the sky (or on a sphere) are within a given angular distance from each of a vector of points. New optimized version that uses histograms based on 3D locations on the unit sphere and ...";"149";"matchall_sph.html";"298"
"8380";"MEAN_BY_RADAZ";"Calculates the mean value of an image in bins of both radius and pie slices of azimuthal angle.";"149";"mean_by_radaz.html";"236"
"8381";"MM_DIST";"Converts between distance modulus m-M and distance in parsecs.";"149";"mm_dist.html";"259"
"8382";"POTENTIAL_NEWTON";"Calculates the gravitational potential from a particle distribution at a list of positions.";"149";"potential_newton.html";"271"
"8383";"READDOLPHOT";"Read the output of the DOLPHOT photometry package into easier-to- use data structures.";"149";"readdolphot.html";"433"
"8384";"READFAKEDOLPHOT";"Read the output of the DOLPHOT photometry package when run in artificial star mode into easier-to-use data structures.";"149";"readfakedolphot.html";"316"
"8385";"SHAPE_ITERATIVE";"Given a 3-dimensional distribution of points, determines the best ellipsoidal shape using particles in an interatively-defined ellipsoid (or ellipsoidal shell) of the same shape.";"149";"shape_iterative.html";"261"
"8386";"SIXTYV";"Converts a vector of decimal numbers to sexigesimal (vector version of SIXTY in the astronomy library).";"149";"sixtyv.html";"265"
"8387";"SKY2XY";"Converts between sky coordinates and pixel coordinates of a FITS image using the WCSTOOLS sky2xy routine. Useful for images with WCS keywords that are not implemented in the astronomy library (such as the TNX convention for distortion...";"149";"sky2xy.html";"638"
"8388";"VELFRAME";"Converts radial velocities between Local Standard of Rest, Heliocentric and Galactocentric velocity frames.";"149";"velframe.html";"945"
"8389";"XY2SKY";"Converts between pixel coordinates of a FITS image and sky coordinates using the WCSTOOLS xy2sky routine. Useful for images with WCS keywords that are not implemented in the astronomy library (such as the TNX convention for distortion...";"149";"xy2sky.html";"441"
"8390";"EXTRACT_ROWS";"This function extracts rows from a CSV structure (as read using READ_CSV) and returns a new CSV structure.";"149";"extract_rows.html";"354"
"8391";"READPARAM";"Reads in a parameter file containing 'key = value' pairs.";"149";"readparam.html";"419"
"8392";"SORT_ROWS";"This function re-sorts the rows in a CSV structure (as read using READ_CSV).";"149";"sort_rows.html";"238"
"8393";"ATANH";"Numerically calculate the inverse of the TANH function for real values.";"149";"atanh.html";"1435"
"8394";"BETWEEN";"Determines if the argument lies between the bounds.";"149";"between.html";"406"
"8395";"BIHARMONIC_INTERP";"Performs biharmonic interpolation for a function defined on a 2D grid.";"149";"biharmonic_interp.html";"405"
"8396";"BILIN_INTERP";"Performs bilinear interpolation for a function defined on a 2D grid.";"149";"bilin_interp.html";"435"
"8397";"BOOTSTRAP_MEAN";"Calculates the mean and a confidence limit on the mean based on bootstrap resampling.";"149";"bootstrap_mean.html";"947"
"8398";"BOOTSTRAP_MEDIAN";"Calculates the median and a confidence limit on the median based on bootstrap resampling.";"149";"bootstrap_median.html";"1819"
"8399";"COMBIGEN";"Generates all possible combinations n-choose-k.";"149";"combigen.html";"1761"
"8400";"DOTP";"Calculates the scalar product of two vectors.";"149";"dotp.html";"469"
"8401";"HIST_ND_WEIGHT";"Wrapper to the dfanning HIST_ND function that calculates a weighted multi-dimensional histogram.";"149";"hist_nd_weight.html";"592"
"8402";"HISTOGRAM_WEIGHT";"Wrapper to the built-in HISTOGRAM function that calculates a weighted histogram.";"149";"histogram_weight.html";"1976"
"8403";"JBCROSSP";"Calculate the cross products between two arrays of 3-vectors.";"149";"jbcrossp.html";"354"
"8404";"JBLINFIT";"Performs least squares fitting to a straight line, but can perform it over one particular dimension for a multi-dimensional data set. Acts like the built-in function LINFIT if DIMENSION is not set.";"149";"jblinfit.html";"362"
"8405";"MATRIX2QUATERNION";"Transforms a rotation matrix into a quaternion.";"149";"matrix2quaternion.html";"285"
"8406";"MINFINITE";"Calculate the minimum non-zero value of an array.";"149";"minfinite.html";"235"
"8407";"ML_DISTFIT";"Performs maximum likelihood fitting of a distribution.";"149";"ml_distfit.html";"1022"
"8408";"ORD";"Calculates the ordinal of each value of an array in terms of the sorted values. This can be very useful for shrinking sparse arrays before using histogram.";"149";"ord.html";"546"
"8409";"PERCENTILES";"Determines what range of a distribution lies within a percentile range.";"149";"percentiles.html";"3063"
"8410";"POINT_CONVOLVE";"Convolves a list of N-dimensional points with a Gaussian kernel.";"149";"point_convolve.html";"210"
"8411";"QUAT2ROTAXIS";"Returns the net axis and angle of the rotation specified by the input quaternion.";"149";"quat2rotaxis.html";"198"
"8412";"RMS";"Calculates the root-mean-square of a set of values.";"149";"rms.html";"5415"
"8413";"SECH";"Calculates the hyperbolic inverse cosine function (sech).";"149";"sech.html";"415"
"8414";"SPRSADD";"Adds two sparse matrices (as generated by SPRSIN).";"149";"sprsadd.html";"226"
"8415";"ZPHASE";"Calculates the phase angle of a complex number.";"149";"zphase.html";"260"
"8416";"AUGMENT_INHERITED_KEYWORD";"Adds keywords to the _EXTRA structure.";"149";"augment_inherited_keyword.html";"360"
"8417";"CONTOURLEVELS";"Calculates the contour level that encloses a given fraction of the data in a multi-dimensional histogram.";"149";"contourlevels.html";"626"
"8418";"IS_SORTED";"Checks whether an array is already sorted.";"149";"is_sorted.html";"294"
"8419";"MULTI2INDEX";"Translates multidimensional indices into flat indices (the inverse of ARRAY_INDICES).";"149";"multi2index.html";"176"
"8420";"PNGINTERP";"Interpolates between two grayscale .PNG images.";"149";"pnginterp.html";"245"
"8421";"PUSH";"Adds an element to the end of a (possibly non-existent) array.";"149";"push.html";"891"
"8422";"UNIQIFY";"Returns the unique elements of an array.";"149";"uniqify.html";"242"
"8423";"VECREP";"Replicates a vector a given number of times.";"149";"vecrep.html";"209"
"8424";"CROPPEDTICKMARKS";"This function is used as a plug-in to YTICKFORMAT that crops a number to the appropriate number of digits. For example, logarithmic axes might have labels 0.001, 0.01, 0.1, 1, 10.";"149";"croppedtickmarks.html";"349"
"8425";"GETPTS";"Find the locations of a number of points on an existing plot using CURSOR. Use right mouse button to mark final point.";"149";"getpts.html";"553"
"8426";"HIST_ND_ADAPTIVE";"Given a list of particle positions (and optional particle weights), bin sizes, and ranges, creates a density image where the regions with fewer particles are sampled at larger bin sizes. This can be used as a drop-in for HIST_ND_WEIGH...";"149";"hist_nd_adaptive.html";"352"
"8427";"HISTEQ";"Performs histogram equalization scaling of a 2D image.";"149";"histeq.html";"969"
"8428";"JBSYMBOL";"Loads one of a series of useful user-defined symbols.";"149";"jbsymbol.html";"375"
"8429";"PLOT_BINNEDDATA";"Takes a set of X,Y data and plots the mean y value for points binned by their x coordinate.";"149";"plot_binneddata.html";"903"
"8430";"PLOTCUMUL";"Plots the cumulative distribution of a set of data.";"149";"plotcumul.html";"222"
"8431";"RESTORE_PLOTSYSVARS";"Restore important plotting system variables that were saved using SAVE_PLOTSYSVARS.";"149";"restore_plotsysvars.html";"208"
"8432";"RGBINDEX";"Translates RGB triplets into colour indices for 24-bit decomposed mode.";"149";"rgbindex.html";"245"
"8433";"SAVE_PLOTSYSVARS";"Save important plotting system variables so that they can be restored later using RESTORE_PLOTSYSVARS.";"149";"save_plotsysvars.html";"179"
"8434";"SPLINEPLOT";"Plots a 2D spline curve using a set of given coordinates.";"149";"splineplot.html";"351"
"8435";"TRUEIFY";"Turn an indexed image into an RGB-decomposed image based on the current colour table.";"149";"trueify.html";"248"
"8436";"XLADDER";"Creates horizontally-stacked ladder plots.";"149";"xladder.html";"554"
"8437";"XYLADDER";"Creates horizontally- and vertically-stacked ladder plots.";"149";"xyladder.html";"777"
"8438";"YLADDER";"Creates vertically-stacked ladder plots.";"149";"yladder.html";"845"
"8439";"PDF Guides";;"4";"PDF_Guides.html";"18623"
"11593";"IDL - Interactive Data Language";;"135";"using_idl_home.html";"251858"
"12504";"ENVIPseudoRasterSpatialRef::ConvertMapToFile";"Converts a set of map coordinates (x-easting, y-northing) to a set of file (pixel) x,y coordinates within one spatial reference.";"155";"ENVIPseudoRasterSpatialRef__ConvertMapToFile.html";"3572"
"12501";"ENVIPseudoRasterSpatialRef::ConvertLonLatToMGRS";"Converts a set of geographic latitude/longitude coordinates to Military Grid Reference System (MGRS) coordinates within one spatial reference.";"155";"ENVIPseudoRasterSpatialRef__ConvertLonLatToMGRS.html";"4266"
"8440";"Platform Support";;"4";"platform_support.html";"16069"
"12434";"RPC Examples";;"135";"RPCExamples.html";"5740"
"16236";"mgffbinaryfile::_overloadBracketsRightSide";"Allows array index access with brackets.";"147";"mgffbinaryfile__define.html#mgffbinaryfile::_overloadBracketsRightSide";"0"
"12158";"WRITE_IPAC_TABLE";"Write an IPAC table from an IDL structure.";"119";"write_ipac_table.html";"53"
"12485";"ENVIDataCollection::Remove";"Lets you remove data objects from the Data Manager.";"155";"ENVIDataCollection__Remove.html";"3823"
"12296";"Java Exceptions";;"135";"JavaExceptions.html";"3268"
"12169";"H5_GETDATA";"Returns a dataset from an HDF5 file, given the identifier (StrID) of the dataset.";"102";"H5_GETDATA.html";"3348"
"12500";"ENVIPseudoRasterSpatialRef::ConvertLonLatToLonLat";"Converts a set of geographic latitude/longitude coordinates in one spatial reference to the same location in another spatial reference.";"155";"ENVIPseudoRasterSpatialRef__ConvertLonLatToLonLat.html";"3796"
"12415";"Looking Up Variables in Current Scope";;"135";"LookUpVariablesCurrentScope.html";"4638"
"12423";"Interfaces Obsoleted in IDL 5.5";;"135";"Obs55.html";"10810"
"12160";"QTNORMALIZE";"Normalize a quaternion (unit quaternion and/or sign conventions)";"143";"qtnormalize.html";"45"
"12295";"Initializing The IDL-Java Bridge";;"135";"InitializingTheIDL-JavaBridge.html";"5855"
"12409";"Freeing Dynamic Resources";;"135";"FreeDynamicResources.html";"4399"
"12358";"File Information";;"135";"FileInformation.html";"4988"
"12315";"Adding System Routines";;"135";"AddingSystRoutines.html";"5732"
"12300";"Showing IDL-Java Output In IDL";;"135";"ShowingIDL-JavaOutputInIDL.html";"2401"
"12367";"Creating Routines that Accept Keywords";;"135";"CreatingRoutinesAcceptKeywords.html";"4518"
"12298";"Method Calls On IDL-Java Objects";;"135";"MethodCallsOnIDL-JavaObjects.html";"3530"
"12291";"Creating IDL-Java Objects";;"135";"CreatingIDL-JavaObjects.html";"3309"
"16235";"mgffbinaryfile::_overloadBracketsLeftSide";"Allows setting values of the binary file by array index.";"147";"mgffbinaryfile__define.html#mgffbinaryfile::_overloadBracketsLeftSide";"0"
"16234";"mgdgvars__define";"Define member variables.";"147";"mgdgvars__define.html#mgdgvars__define";"90"
"12468";"ENVI LiDAR";;"136";"using_envi_lidar_Home.html";"105055"
"16233";"mgdgvars::save";"Save direct graphics system variables.";"147";"mgdgvars__define.html#mgdgvars::save";"0"
"12157";"WCS_CHECK_CTYPE";"Checks that a pair of CTYPE parameters conform to WCS format and return the projection type and coordinate type extracted from them.";"119";"wcs_check_ctype.html";"90"
"16232";"mgdgvars::restore";"Restore direct graphics system variables.";"147";"mgdgvars__define.html#mgdgvars::restore";"0"
"12402";"Removing a Signal Handler";;"135";"RemovingSignalHandler.html";"5268"
"12381";"Functions for Returning System Variables";;"135";"FnsForRetSysVar.html";"4884"
"16231";"mgdgvars::init";"Create an mgdgvars object.";"147";"mgdgvars__define.html#mgdgvars::init";"0"
"12448";"Dynamic Contour Visualizations";;"135";"DynamicVis_Contour.html";"10450"
"12335";"Using Callable IDL";;"135";"UsingCallableIDL.html";"4506"
"12377";"Constants";;"135";"using_idl_Constants.html";"2848"
"16230";"mgdgvars::cleanup";"Free resources.";"147";"mgdgvars__define.html#mgdgvars::cleanup";"0"
"16229";"mgdbmysql__define";"Define MySQL database class.";"147";"mgdbmysql__define.html#mgdbmysql__define";"23"
"12293";"IDL-Java Bridge Data Type Mapping";;"135";"IDL-JavaBridgeDataTypeMapping.html";"3432"
"16228";"mgdbmysql::setProperty";"Set properties.";"147";"mgdbmysql__define.html#mgdbmysql::setProperty";"0"
"12307";"IDL Internals - Error Handling";;"135";"using_idl_ErrorHandling.html";"0"
"16227";"mgdbmysql::query";"Perform a query and retrieve the results.";"147";"mgdbmysql__define.html#mgdbmysql::query";"0"
"12176";"IDLnetJPIP Example";;"73";"IDLnetJPIP_Example.html";"2527"
"12161";"UNITIZE";"Construct a unit vector from a vector";"143";"unitize.html";"41"
"12154";"READ_IPAC_TABLE";"Read an IPAC ascii table from a file into an IDL structure";"119";"read_ipac_table.html";"115"
"12370";"IDL_KW_PAR";;"135";"IDL_KW_PAR.html";"15748"
"12503";"ENVIPseudoRasterSpatialRef::ConvertMGRSToLonLat";"Converts Military Grid Reference System (MGRS) coordinates to a set of geographic latitude/longitude coordinates within one spatial reference.";"155";"ENVIPseudoRasterSpatialRef__ConvertMGRSToLonLat.html";"3769"
"16226";"mgdbmysql::list_tables";"Return a list of tables available.";"147";"mgdbmysql__define.html#mgdbmysql::list_tables";"0"
"12362";"Opening Files with IDL_FileOpen()";;"135";"OpenFiles.html";"4574"
"12355";"Check File Status - IDL_FileEnsureStatus()";;"135";"CheckFileStatus.html";"5031"
"16225";"mgdbmysql::list_dbs";"Return a list of databases available.";"147";"mgdbmysql__define.html#mgdbmysql::list_dbs";"0"
"12179";"IDLnetJPIP::GetStatistics";"Returns statistics about the last GetData call.";"73";"IDLnetJPIP_GetStatistics.html";"2532"
"12330";"Diverting IDL Output";;"135";"DivertingIDLOutput.html";"5278"
"12175";"IDLnetJPIP::Cleanup";"Performs all cleanup on the object.";"73";"IDLnetJPIP_Cleanup.html";"2219"
"12383";"Macros";;"135";"Macros.html";"4767"
"16224";"mgdbmysql::last_error_message";"Returns the error message for the last failed MySQL API routine.";"147";"mgdbmysql__define.html#mgdbmysql::last_error_message";"0"
"12353";"Adding to the Journal File - IDL_Logit()";;"135";"AddJrnlFile.html";"5709"
"12456";"Plot 3D Terrain and Water Table";;"135";"EM1_SurfacePlot.html";"8018"
"12297";"Managing IDL-Java Object Properties";;"135";"ManagingIDL-JavaObjectProperties.html";"3069"
"12470";"Reproject LAS File Sample Code";;"136";"SampleReprojectLASFile.html";"3783"
"12478";"ENVICoordSys::ConvertMGRSToLonLat";"Converts Military Grid Reference System (MGRS) coordinates for a vector file to a set of geographic latitude/longitude coordinates within the same coordinate system.";"155";"ENVICoordSys__ConvertMGRSToLonLat.html";"3724"
"12386";"User Information - IDL_GetUserInfo()";;"135";"UserInfo.html";"4454"
"12454";"Plot Supporting Information";;"135";"EM1_PlotSupportingInformation.html";"28151"
"10363";"ANGLE_BETWEEN_TWO_VECTORS";"This function will compute the angle between two provided vectors (or arrays of vectors) in n-space.";"150";"angle_between_two_vectors.html";"529"
"12294";"IDL-Java Bridge Examples";;"135";"IDL-JavaBridgeExamples.html";"3284"
"12292";"Destroying IDL-Java Objects";;"135";"DestroyingIDL-JavaObjects.html";"2503"
"12301";"The IDL Java Bridge Session Object";;"135";"TheIDLJavaBridgeSessionObject.html";"3019"
"12299";"Overview Of Using Java Objects";;"135";"OverviewOfUsingJavaObjects.html";"3782"
"12364";"Prevent File Closing - IDL_FileSetClose()";;"135";"PreventFileClosing.html";"5512"
"12505";"ENVIPseudoRasterSpatialRef::ConvertMapToLonLat";"Converts a set of map coordinates (x-eastings, y-northings) to a set of geographic latitude and longitude coordinates within one spatial reference.";"155";"ENVIPseudoRasterSpatialRef__ConvertMapToLonLat.html";"3586"
"12418";"Storinig Scalar Values";;"135";"StoringScalarValues.html";"4286"
"16223";"mgdbmysql::init";"Create database connection.";"147";"mgdbmysql__define.html#mgdbmysql::init";"0"
"15296";"IDL_Object::GetProperty";"Retrieves the value of a property or group of properties for the object.";"172";"IDL_Object_GetProperty.html";"1484"
"12304";"Using Asynchronous Timers";;"135";"AsyncTimersUsing.html";"147"
"16222";"mgdbmysql::getProperty";"Retrieve properties.";"147";"mgdbmysql__define.html#mgdbmysql::getProperty";"0"
"10364";"ARRAYS_ARE_SAME_SIZE";"This function will check if two provide arrays are the same size. This routine only checks the dimensions (no other characteristics are considered).";"150";"arrays_are_same_size.html";"292"
"10365";"BB_RADIANCE";"This function will return either the spectral radiance(s) at a specific wavelength or at a discrete set of wavelengths provided in an array or it will return the spectrally integrated radiance across a bandpass specified by the wavele...";"150";"bb_radiance.html";"343"
"10366";"BB_TEMPERATURE";"This function will return the blackbody temperature corresponding to either the provided spectral radiance or the spectrally- integrated radiance at the specified wavelength or within the specified bandpass.";"150";"bb_temperature.html";"1114"
"10367";"BILATERAL";"This function performs bilateral filtering of a greyscale or multi- band color image. The filtering is based on a Gaussian distribution in both the distance and range domain and depends on the user-provided standard deviations in both...";"150";"bilateral.html";"773"
"10368";"CANCEL_PROGRAM";"This procedure deletes all windows created by the calling routine, closes all files, and destroys the calling routine/widget.";"150";"cancel_program.html";"286"
"10369";"CREATE_DCT_MATRIX";"This function computes the DCT matrix that can be used in place of the discrete cosine transform for square, two-dimensional block data. This matrix, M, is used as Y = M ## X ## M' to compute the DCT, Y, of the square, two-dimensional...";"150";"create_dct_matrix.html";"381"
"10370";"DCT1D";"This function computes the one-dimensional discrete cosine transform (or its inverse) of the provide vector.";"150";"dct1d.html";"354"
"10371";"DCT2D";"This function computes the two-dimensional discrete cosine transform (or its inverse) of the provide two-dimensional data array.";"150";"dct2d.html";"780"
"10372";"DCT_BLOCK";"This function produces a block DCT image (or its inverse) from the provided input data.";"150";"dct_block.html";"438"
"10373";"DELTAE";"This function returns the computed color difference (deltaE) between two (2) provided RGB color triplets. The triplets are converted to sRGB (0-1), converted to tristimulus values (XYZ), converted to CIE L*a*b* where the color differe...";"150";"deltae.html";"492"
"10374";"DOT_PRODUCT";"This function will compute the dot product between two provided vectors (or arrays or vectors) in n-space.";"150";"dot_product.html";"4386"
"10375";"DP_RADIANCE_CALIBRATION";"This user-interactive procedure will produce calibrated radiance files from the sample and downwelling measurement files created by the D&P Instruments Model 102F MicroFT or the Model 202 TurboFT. This calibration requires the cold an...";"150";"dp_radiance_calibration.html";"344"
"10376";"FACET_VERTICES_TO_PLANE_COEFFICIENTS";"This function will compute the coefficients of a plane equation of the form Ax + By + Cz + D = 0 from a set of triangilar facet vertices. The surface normal can also be computed if desired.";"150";"facet_vertices_to_plane_coefficients.html";"453"
"10377";"FAST_CORNER_DETECTOR";"This function will return a 2xn array of corner coordinates identified in the provided greyscale image.";"150";"fast_corner_detector.html";"822"
"10378";"FILL_REGION";"This function will use morphological operations to fill the interior region of a provided boundary image.";"150";"fill_region.html";"377"
"10379";"FIND_CENTER";"This function will look at a cluster of pixels in a binary image and determine the mean coodinate of that cluster. It is assumed that there is only ONE cluster of pixels in the provided image. If there are more, then the mean coordina...";"150";"find_center.html";"342"
"10380";"FIND_CLUSTER_CENTERS";"This function will find the centroid coordinates for clusters located throughout a provided image. The clusters will first be refined by thresholding the provided image using the supplied digital count threshold value.";"150";"find_cluster_centers.html";"485"
"10381";"GENERATE_CORRELATED_DATA";"This function will return a list of k normally-distributed, correlated, n-dimensional random points [with a specified mean vector and set of univariate standard deviations].";"150";"generate_correlated_data.html";"393"
"10382";"HARRIS_CORNER_DETECTOR";"This function will find corners in an image. Corners are defined in this context as localized areas within the image were small shifts in the image in any direction produce a significant change in the composition of the neighborhood.";"150";"harris_corner_detector.html";"595"
"10383";"INTERACTIVE_CROP";"The INTERACTIVE_CROP function will allow the user to select a spatial sub-region of the provided image that is to be cropped. The function will create a window and display the image provided for the user to interact with.";"150";"interactive_crop.html";"298"
"10384";"LAB2SRGB_IMAGE";"This function converts a provided CIE L*a*b* color space representation image to an sRGB image assuming Illuminant D65. A non-linearity adjustment for the monitor response is applied to the provided data.";"150";"lab2srgb_image.html";"293"
"10385";"LAB2XYZ";"This function returns the converted tristimulus values for a provided CIE L*a*b* value assuming a particular illuminant, namely X = xr * Xr Y = yr * Yr Z = zr * Zr where xr = fx^3 for fx^3 &gt; epsilon xr = (116 * fx - 16) / kappa for...";"150";"lab2xyz.html";"719"
"10386";"MAGNITUDE";"This function will compute the magnitude (length) of the provided n-dimensional vector.";"150";"magnitude.html";"493"
"10387";"MAKE_BAYER";"This function will construct a document mode image from a provided three-band color image [3,*,*] using the following Bayer pattern [ [G,R], [B,G] ].";"150";"make_bayer.html";"267"
"10388";"MULTIPLE_LINEAR_REGRESSION";"This function will perform a full-order multiple linear regression by constructing a full-order design matrix including all possible combinations of the provided independent variables (for example, if 5 independent variables are provi...";"150";"multiple_linear_regression.html";"1372"
"10389";"NORMALIZE";"This function will normalize or compute the unit vector equivalent for the provided vector.";"150";"normalize.html";"2591"
"10390";"NORMH";"This function normalizes the provided array by the homogeneous coordinate.";"150";"normh.html";"289"
"10391";"OTSU_THRESHOLD";"This function uses Otsu's method to automatically perform histogram shape-based image thresholding, or, the reduction of a gray-level image to a binary image. The algorithm assumes that the image to be thresholded contains two classes...";"150";"otsu_threshold.html";"1332"
"10392";"PAUSE_EXECUTION";"This procedure pauses a routine's execution by creating a modal dialog box containing a message. Execution is paused until this dialog box is dismissed.";"150";"pause_execution.html";"486"
